,nickname,text,score,like,dislike,time,watch_movie
6805,ener****,"조금전에 시사회를 보고 왔습니다. 이 시대 
최고의 영화입니다. 꼭 보세요...",10,0,0,2011-02-11 00:15:00,0
6806,bida****,"말이 필요없음, 최고!",10,0,0,2011-02-10 23:19:00,0
6807,dock****,간만에 마음에 와닿는 영화 한편 감상했네요. 너무 감동 ㅠㅠ,10,0,0,2011-02-10 21:17:00,0
6808,sick****,원작과다른게별반없지만 너무재미있고코미디도많고감동도있고단1분도지루하지않았다,10,0,0,2011-02-10 20:28:00,0
6809,bede****,말이필요없다,10,0,0,2011-02-10 20:21:00,0
6810,jimi****,원작에 충실한 싱크로율이 거의 완벽하네요.몇 군데빠진 부분도 있었지만 넣었으면 통곡 했을듯,10,0,0,2011-02-10 19:36:00,0
6811,gktl****,최고!! 노인들도 이렇게 순수할수있다는걸 느끼게 해준 영화!!,10,0,0,2011-02-10 19:17:00,0
6812,sunb****,별 기대 하지 않았는데 정말 잼있게 보고 왔네요...ㅋ 강추합니다!!!!!ㅋ,10,0,0,2011-02-10 17:45:00,0
6813,rhdw****,이순재 할아버지 까도남 ^.^너무재밌었어요,10,0,0,2011-02-10 17:26:00,0
6814,hjl0****,시사회보구왔습니다. 이순재씨 연기짱!! 한참웃다 울다 왔네요!! 꼭 보세요!!,10,0,0,2011-02-10 16:28:00,0
6815,k132****,서른 된 산적남입니다. 콧물 닦던 휴지로 눈물을 닦는 진기한 경험을 했습니다...=_=,10,0,0,2011-02-10 16:18:00,0
6816,eeee****,보는동안 감동이었다. 부모님에게 관심가지자!,8,0,0,2011-02-10 13:19:00,0
6817,pakh****,이건 뭐 최고야..ㅎㅎㅎㅎ,10,0,0,2011-02-10 10:41:00,0
6818,4tha****,원작은 못보고 봤는데요 가슴에 많이 남아요 배우분들의 열연도 멋지고 감동적이예요,10,0,0,2011-02-10 09:16:00,0
6819,ejju****,알바아니고요..원작못보고봤습니다만..꼭한번보셔야할만한영화라자부합니다..전..,9,0,0,2011-02-10 03:35:00,0
6820,audg****,주연배우들의 열연 하지만 새로운맛이없다.,8,0,0,2011-02-10 03:17:00,0
6821,shsa****,시사회보고왔습니다~가슴이먹먹해지는동시에 행복해졌습니다-사랑의소중함을느꼈어요,10,0,0,2011-02-10 01:03:00,0
6822,gust****,시사회 보고왔는데 강풀 원작 영화중에 최고다ㅠ 깨알같은 재미가 많았닼ㅋㅋ,10,0,0,2011-02-10 00:56:00,0
6823,p2sm****,시사회갔다왔는데.. 생각보다 훨씬 좋은영화네요.. 여운이 아직까지 남아있습니다.,10,0,0,2011-02-10 00:30:00,0
6824,zin0****,보는 관점에 따라 다르겠지만.. 정말 많이 웃고 맘편히 울면서 본 영화^^,10,0,0,2011-02-10 00:13:00,0
6825,jeil****,시사회다녀왔습니다.기대안했는데 참 따뜻한영화인것 같아요...감동적입니다..보세요!,10,0,0,2011-02-09 14:49:00,0
6826,otgu****,대박은 아니지만 강풀 원작 중 가장 근접하게 각색해서 잘 만들었습니다.,10,0,0,2011-02-09 11:45:00,0
6827,0930****,시사회 봤어요. 저도 이거 첨적어봐요 생각보다 훨씬 재밌구 감동적이어서요.,10,0,0,2011-02-09 11:00:00,0
6828,yeoj****,"관객전체를 웃고 울게 만드는 명연기, 가슴 먹먹해지는 최고의 영화!",10,0,0,2011-02-09 10:38:00,0
6829,saka****,"간만에정말좋은작품을봤습니다. 꼭보세요 후회안합니다 재미,감동,스토리전부최고입니다!",10,0,0,2011-02-09 00:35:00,0
6830,myid****,시사회 보는 관객분들의훌적거리는..저또한;울고 웃고 볼만한 요소가가득..정말강추!,10,0,0,2011-02-09 00:07:00,0
6831,brsh****,언젠가 한번은 꼭 봐야할 영화.. 진짜 강.력.추.천합니다ㅜㅜ 아직감동의여운이ㅜㅜ,10,0,0,2011-02-09 00:04:00,0
6832,ub04****,많은것을 느끼게 해주는 영화 정말 꼭 보세요 ㅎㅎ,10,0,0,2011-02-08 23:54:00,0
6833,tele****,아름다운 영화!!,9,0,0,2011-02-08 23:25:00,0
6834,teso****,롯데VIP시사회보고왔어요. 영화가 한장면 한장면 아름답네요..후..최고입니다,10,0,0,2011-02-08 23:12:00,0
6835,wjsd****,시사회로 봤는데ㅎㅎ 감동적이더군요,10,0,0,2011-02-08 23:07:00,0
6836,kma2****,이 영화는 보셔야 압니다.....,10,0,0,2011-02-08 22:43:00,0
6837,ss92****,인생의참뜻을느끼게해준영화.간만에많이웃기도하고울기도하게만들어준영화^^,9,0,0,2011-02-08 21:24:00,0
6838,jih9****,감동적이지만 역시 원작이 너무 좋다는 ㅎㅎ,10,0,0,2011-02-08 20:53:00,0
6839,aldu****,저는어제 시사회로 봤는데 감동적이고 재미있습니다,8,0,0,2011-02-08 19:02:00,0
6840,seri****,"저렇게 아름다운 사랑을 할 수 있다면, 나이쯤이야.",10,0,0,2011-02-08 17:05:00,0
6841,csrm****,내가 좀 더 나이가 들면 온전히 이해할 수 있을 듯 하다..마음이 아리다!!,8,0,0,2011-02-08 12:25:00,0
6842,ingg****,"시사회 - 관객들의 폭풍눈물, 꺼이꺼이 우는 사람들이 너무 많아 놀랐다는",10,0,0,2011-02-08 06:01:00,0
6843,mem9****,이 영화를 사랑합니다.,10,0,0,2011-02-08 04:38:00,0
6844,tedx****,기대 이상으로 재밋어요 ㅋㅋㅋㅋㅋㅋ,10,0,0,2011-02-08 02:19:00,0
6845,binu****,아 웃다 글썽. 웃다. 글성. 쭉. 펑펑. 훌쩍훌쩍.,10,0,0,2011-02-08 02:00:00,0
6846,gail****,목까지 차올라 터질것같은 울음ㅠ배우들의 주름도 인상깊고 감동적. 꼭 대박나길,10,0,0,2011-02-08 01:06:00,0
6847,eric****,웃음과 감동. 소소한 행복과 눈시울을 뜨겁게 해주는 진정한 사랑이 있는 영화.,10,0,0,2011-02-08 00:16:00,0
6848,chsi****,"시사회 당첨되서 기대않고 봤지만 대박영화! 웃음, 눈물이 공존해요~휴지필수^^",10,0,0,2011-02-08 00:11:00,0
6849,ajdd****,대사 한마디한마디가 아직도 잊혀지지않는 뒷여운이 남는 영화 강추!,10,0,0,2011-02-08 00:08:00,0
6850,hong****,왠만하면 평점안적는데 최고다진짜 그대를 사랑합니다,10,0,0,2011-02-07 23:57:00,0
6851,shin****,"스토리, 배우의 연기, 연출의 조화에 어느새 자기도 모르게 우는 자신을 보게된다",9,0,0,2011-02-07 23:54:00,0
6852,ggom****,"영화가 참 신기하다~! 원작에 충실하면서, 마구 웃기다가 마지막에 펑펑 울리는 영화!",9,0,0,2011-02-07 23:35:00,0
6853,cml8****,처음엔 저렇게 늙고싶지 않다고 생각하다 저런사랑은 해보고 죽어야지 느끼게된다. 따뜻한영화,9,0,0,2011-02-07 23:29:00,0
6854,tend****,"마음이 따뜻한 영화, 보는 내내 감동이었음",10,0,0,2011-02-07 22:54:00,0
6855,khhy****,"오랫만에 가슴따뜻하고 감동적입니다
강추임돠 ^^",10,0,0,2011-02-07 22:39:00,0
6856,sodo****,"원작을 보지 않아도, 원작을 봤어도 정말 좋은 영화입니다. 가족들과 함께 보세요^^",10,0,0,2011-02-07 22:29:00,0
6857,ange****,시리어스한 개그에 포-풍 감동,10,0,0,2011-02-07 22:18:00,0
6858,sunr****,원작에서 지나치지도모자르지도않습니다 캐스팅도반신반의였는데  최고의 캐스팅인것같아요,10,0,0,2011-02-07 22:16:00,0
6859,so87****,너무따뜻한영화일듯ㅠㅠ보고싶어요얼른 개봉하면보러갈사람이라도잇엇으면좋겟네여ㅠㅠ,10,0,0,2011-02-07 02:00:00,0
6860,boy2****,시사회 보고나서 부모님 보여드리자고 마음 먹었다,9,0,0,2011-02-06 12:54:00,0
6861,jeon****,원작을 본 사람이라면 더이상 말이 필요없을듯...^^,10,0,0,2011-02-06 12:51:00,0
6862,ma33****,"강풀만화는 정말 따뜻하다해야하나
뭔가 잊고지냈던것을 생각나게한답니다 꼭 보고싶네요",10,0,0,2011-02-06 10:08:00,0
6863,godw****,최고에요,10,0,0,2011-02-06 01:05:00,0
6864,mint****,시사회했다자나요ㅎㅎ완전기대되는강풀님작품 개봉하면꼭보러갈꺼임!!,10,0,0,2011-02-05 17:14:00,0
6865,blas****,헐 아직안나왓는데 관람후 평점은 뭐죠...;;,10,0,0,2011-02-05 15:17:00,0
6866,cdpi****,최고입니다~ 부모님에게 추천해드리고 싶을만큼 이런영화 처음이군요~,10,0,0,2011-02-04 21:38:00,0
6867,ryu4****,"완전 기대작입니다
펑펑 울고있을 내 모습이 아른거렼ㅋ",10,0,0,2011-02-04 19:40:00,0
6868,king****,최고의 감동. 눈물납니다.,10,0,0,2011-02-04 18:07:00,0
6869,kles****,사랑합니다,10,0,0,2011-02-03 15:40:00,0
6870,sunn****,영화 참 좋은데... 어떻게 설명할수가 없네... 남자한테 참좋은데...쿨럭! 강추!,10,0,0,2011-02-02 16:53:00,0
6871,lpga****,감동그자체 죽기전에 꼭봐야할 영화~!!뒤로넘어갈만큼웃다가 대성통곡하고나왔습니다,10,0,0,2011-02-02 16:51:00,0
6872,kimj****,그대를사랑합니다만화보고엄청울었는데;;ㅠ,10,0,0,2011-02-02 14:03:00,0
6873,dbyu****,웃고울고 웃고울고 기대이상의 영화였음. 그래서 너무좋았어요!대박나길!ㅠ,10,0,0,2011-02-02 01:50:00,0
6874,leec****,폭풍감동 흑ㅠ,10,0,0,2011-02-02 01:07:00,0
6875,sys9****,아 원작부터 캐스팅까지.. 진짜 웬만한 건 다봤지만 눈물흘린건 2번째네요..,10,0,0,2011-02-01 20:44:00,0
6876,liru****,대한극장에서 시사회 봤는데 진짜 주변사람 다 보게할겁니다; 진짜최고의영화,10,0,0,2011-02-01 14:57:00,0
6877,fr09****,영화 시사회를 다녀왔어요. 정말 좋은 영화 같아요. 대박 나길 바랍니다.,10,0,0,2011-02-01 14:18:00,0
6878,wooh****,정말 굿!!! 연기 넘 잘하시는 배우들이 나오셔서!!! 보지 않으면 후회!!,10,0,0,2011-02-01 02:10:00,0
6879,sson****,너무나 아름다운 할머니할아버지이야기네요  넘즐겁구 감동이네요나도이리 늙고싶네요,10,0,0,2011-01-31 23:08:00,0
6880,gmlf****,장담하는데 알바때문에평점높은거 아닙니다. 제가 이거보면서 밤에 얼마나 울었는데요,10,0,0,2011-01-31 09:39:00,0
6881,yjh0****,시사회너무잘봤습니다!아직도 그감동과여운이 그대로남았어요ㅠ. 최고의영화'대박'!!,10,0,0,2011-01-30 00:13:00,0
6882,topa****,노련한 배우분들의 연기에!! 100%만족이었습니다. 원작의 느낌이 그대로.. 대박기원!!,10,0,0,2011-01-29 18:23:00,0
6883,feel****,처음으로 울면서 보게 된 영화.,10,0,0,2011-01-29 15:08:00,0
6884,rnsj****,yekaro 님... 어제 시사회가 있었습니다... 감동적인 영화네요 잘 보았습니다..,10,0,0,2011-01-29 12:36:00,0
6885,moon****,최고입니다.. 원작을 잘 살려주었고 연기력+강풀님 최고..고맙습니다..대박!!!♡,10,0,0,2011-01-29 09:44:00,0
6886,dols****,이렇게 재미있고 감동적일줄은 정말 몰랐습니다. 만석할배 짱! 이 영화가 최선입니다!,10,0,0,2011-01-29 08:55:00,0
6887,onel****,소리내서 울지 못해 목이 아플지경... 대박났으면 좋겠다!! 기대이상!!,10,0,0,2011-01-29 03:11:00,0
6888,lje0****,앞으로 제가 어떻게 살아나갈지 어떤사람을 만나야하는지 깊이 생각해볼수있엇습니다 최고!,10,0,0,2011-01-29 01:09:00,0
6889,0chu****,사랑에 대해서 다시 생각하게 된 영화,9,0,0,2011-01-29 01:01:00,0
6890,kole****,"재미 감동 모두 있다. 영화 참 잘 만들었고, 너무나 와닿는 ... 꼭 보시길!",10,0,0,2011-01-29 00:08:00,0
6891,gago****,강풀 원작 중에 가장 잘 만든거 같다. 네 분의 연기 모두 정말 최고다.,10,0,0,2011-01-28 23:41:00,0
6892,jiko****,와 ㅋㅋㅋㅋㅋㅋ 주인공들이랑 배우의 싱크로율 99% ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,10,0,0,2011-01-28 23:19:00,0
6893,djle****,영화중의 영화!잘익은 사랑의 서정시!웃음과 눈물의 최적 파노라마!백문이 불여일견!!,10,0,0,2011-01-28 21:30:00,0
6894,wate****,인생에 대한 진정성이 듬뿍 담긴 영화... 꼭 보세요!,10,0,0,2011-01-28 12:10:00,0
6895,whit****,완전감동 맘이 너무따뜻해지는영화 이런좋은영화는 정말 잘되야한다!!!!,10,0,0,2011-01-28 12:09:00,0
6896,flyb****,정말 어쩜 이리도 아름다운 영화가 있나요!! 눈물펑펑 웃음빵빵!! ㅋㅋㅋ,10,0,0,2011-01-28 11:24:00,0
6897,rolr****,음악기대합니다,10,0,0,2011-01-28 10:43:00,0
6898,whit****,시사회 다녀왔어요~ 참 많은걸 생각하게 해주는 영화였어요. 최고입니다!,10,0,0,2011-01-28 10:24:00,0
6899,cool****,Great Movie,10,0,0,2011-01-28 01:07:00,0
6900,zenk****,시사회다녀왔어요~ 정말로 펑펑 울었습니다. 이 영화 만든 분들에게 감사드립니다!!,10,0,0,2011-01-28 00:47:00,0
6901,lunc****,드디어!!,10,0,0,2011-01-27 23:51:00,0
6902,serb****,"방금 코엑스 시사회봤네요,
정말 최고의 영화네요. 원작이 얼마나 잼있을까 궁굼해지는군요.",10,0,0,2011-01-27 22:32:00,0
6903,seon****,최근3년간 본영화 중 최고입니다. 완전강추.,10,0,0,2011-01-27 22:31:00,0
6904,hskw****,꼭봅시다,10,0,0,2011-01-26 16:50:00,0
6905,dltj****,"진짜펑펑울었었는데 빨리보고싶음!!!
강풀님작품 이번엔 꼭흥행하길",10,0,0,2011-01-25 18:35:00,0
6906,mink****,10점만점에 10점~,10,0,0,2011-01-24 14:42:00,0
6907,dlgk****,만화가 최고였으니 분명 영화도 최고일 겁니다!,10,0,0,2011-01-17 18:37:00,0
6908,dbsw****,강풀대♥,10,0,0,2011-01-17 15:36:00,0
6909,carr****,강풀원작!!일단10점깔고들어갑니다♥,10,0,0,2011-01-17 04:05:00,0
6910,dest****,대한민국 최고의 영화가 될수 있을지도...,10,0,0,2011-01-13 22:58:00,0
6911,hy70****,처음으로 영화관에 부모님이나 장모님 모시고 볼수있는 영화인것 같습니다,10,0,0,2011-01-11 23:12:00,0
6912,happ****,바보 이례로 날 울리려고 작정하셨군요!!! 완전 기대에요 ㅠㅠ,10,0,0,2011-01-11 18:42:00,0
6913,jin9****,원작 보고서도 평점 내린다는 말이나오나? 캐스팅 진짜 최고.. 원작대로면 10점이상임,10,0,0,2011-01-10 19:59:00,0
6914,cjfw****,흥해야한다 닥 10,10,0,0,2011-01-10 19:59:00,0
6915,iinu****,빨리 보고싶다 ㅋ,10,0,0,2011-01-10 19:39:00,0
6916,msn0****,아... 강풀님ㅜㅜ,10,0,0,2011-01-10 17:49:00,0
6917,cho8****,고3때 수시합격하고 봤던 만화책...보고 울었다...;;완전 감동,10,0,0,2011-01-10 17:49:00,0
6918,skyh****,기대 ㅋ 하겠음 ㅋ,10,0,0,2011-01-10 16:49:00,0
6919,tjdg****,평점내리지마라 이거 흥해야된다,10,0,0,2011-01-10 16:42:00,0
6920,baby****,"진짜 내가본 사랑이야기중 최고의 그런,,,만화만큼 날감동시킬지,,",10,0,0,2011-01-10 16:38:00,0
6921,seun****,흥해라~,10,0,0,2011-01-10 16:17:00,0
6922,cigm****,캐릭터가 안맞지만 내용만 제대로 이해하고 촬영했다면 평균 9.2는 넘을거임.,10,0,0,2011-01-08 02:10:00,0
6923,tlso****,만화의 반만큼만 가도 10점은 훨씬 넘을탠데,10,0,0,2011-01-04 15:32:00,0
6924,qpff****,꼭 봐야 할 영화!!!!!!!!!!!!!!!!!!!!!!!!!!!,10,0,0,2010-12-31 16:16:00,0
6925,flzl****,대박나라!,10,0,0,2010-12-31 15:51:00,0
6926,hi_a****,만화 그대로의 감동만 전해진다면.. 별 100개가 있어도 부족할겁니다~,10,0,0,2010-12-27 15:16:00,0
6927,ssw1****,"정말 기대되는 영화
꼭 보러갈게요!!!",10,0,0,2010-12-25 14:20:00,0
6928,gara****,가슴으로 봐야 하는 영화... 가족들이랑 꼭 보세요..,10,0,0,2010-12-21 03:49:00,0
6929,tmfr****,정말 휼륭한 소설 입니당~~!!! 이불이 다 졌었네요ㅜㅜ 아름다운 사랑입니당~,10,0,0,2010-10-09 16:57:00,0
6930,yumm****,시험기간이어도 꼭!!! 볼꺼!! 안보면 자살함 --------------------------------------,10,0,0,2010-10-05 12:38:00,0
6931,hiph****,진짜 최고.ㅠㅠㅠㅠ,10,0,0,2010-09-26 16:55:00,0
6932,purm****,저도 꼭 볼거에요^^,10,0,0,2010-09-24 11:42:00,0
6933,wjd1****,강풀만화 정말 대단해요 ㅎ 엄청슬퍼요 ㅎㅎ완전최고 ㅠㅠ,10,0,0,2010-09-13 12:48:00,0
6934,jeon****,먼말이 필요합니까.탄탄한강풀님의원작.출현하시는배우분들도대단하니.그감동그대로.,10,0,0,2010-09-06 22:43:00,0
6935,yakd****,넘 내렸네요,10,0,0,2010-09-05 15:16:00,0
6936,ssh5****,저도 무조건 본다에 한표~~~~~~~~~~~~~~~~@@!!!!,10,0,0,2010-09-04 17:17:00,0
6937,hiph****,오 무조건 본다..ㅠㅠㅠ,10,0,0,2010-09-02 10:14:00,0
6938,rnal****,감독이 괜찮아,10,0,0,2010-07-07 09:54:00,0
6939,hjkj****,이순재 할아버지가 나온다는 이유만으로도,10,0,0,2010-06-28 03:22:00,0
6940,grac****,ㅋ 평점이 10.00 이길래 좀 낮춰볼라고 ㅋㅋ,9,0,0,2010-06-18 18:42:00,0
6941,wer1****,이! 영화!! 가슴을 쥐어짜는 벅찬 감동을 줄 것입니다. 분명히!!,10,0,0,2010-04-08 19:00:00,0
6942,fort****,이 영화!! 가슴을 쥐어짜는 벅찬 감동을 줄 것입니다. 분명히!!!,10,0,0,2010-02-13 16:48:00,0
6943,fall****,좋은영화입니다,10,0,0,2010-01-28 12:59:00,0
6944,승이(murd****),보세요 보고 또 보고 두번 보세요,10,1,1,2020-01-22 23:12:00,0
6945,가을(gusc****),이런영화 자주 만들어 주세요~~,10,1,1,2019-10-10 11:25:00,0
6946,Kimmie_jk(kore****),감사합니다. 볼때마다 울고 또 울어요. 제 인생 영화에요,10,1,1,2019-08-04 07:56:00,0
6947,곰돌투곰돌(king****),아무런 정보 없이 봤다가 당했네요ㅠ영화보다가 처음으로 울었습니다.,10,1,1,2019-05-12 02:31:00,0
6948,rnjs****,너무 마음아프면서 봤네요ㅠㅠ최고의영화에요.,10,1,1,2018-12-03 02:15:00,0
6949,슬픈향기(eldo****),"""그대를 사랑합니다.""",10,1,1,2018-10-30 11:14:00,0
6950,달려라 하니(phh0****),우연히 이순재 클릭하다 영화보게 되었는데 스토리도 좋고  배우들 연기 100점 만점에 1000점입니다^^,10,1,1,2018-08-17 06:19:00,0
6951,윤은혜(eune****),당신들이 웃을 때 나도 모르는 눈물이 났고당신들이 울때 나도 울었다,10,1,1,2018-08-13 14:59:00,0
6952,khn2****,영화 중간부터 쉬지않고 폭풍눈물 흘렸음..,10,1,1,2018-08-11 07:52:00,0
6953,Doridori(gogo****),감동만 생각했는데 재미도 있는 영화였어요,10,1,1,2018-03-27 20:27:00,0
6954,나르코스(desk****),감사합니다. 보는내내 할머니가 생각이 나네요.,10,1,1,2018-02-21 00:16:00,0
6955,EXCALIBUR(leem****),몹시 사랑스러운 영화..,10,1,1,2018-01-15 02:28:00,0
6956,김지수(kimm****),볼때마다 휴지한통을 다 쓸만큼 슬픈영화였습니다.,10,1,1,2016-12-03 20:08:00,0
6957,sunny(vmjs****),"정말 설명할수없는 깊은 슬픔, 울림이 있는영화네요..보고나서도 여운때문에 많이 울었습니다 ㅜㅜㅜㅜ",10,1,1,2016-12-02 06:54:00,0
6958,쪼쭈(whwn****),이때까지 영화를 보면서 한번도 눈물을 흘리거나 감동을 받은적이 없는데 이 영화는 나에게 마른 감성을 되찾아 주었다 처음으로 하염없이 울어보았다 감독의 역량이 정말 대단하다고 느껴지고 강풀 역시 대단하다 정말 재밌고 ...,10,1,1,2016-11-03 02:45:00,0
6959,bomb****,최고다... 본지는 오래됐지만.. 생각날 때마다 다시 보고싶은 영화!,10,1,1,2016-10-05 11:20:00,0
6960,PETER(choi****),눈물이 매말라간다면 이 영화를 보라,10,1,1,2016-09-12 13:45:00,0
6961,기무띠(andr****),말로 표현할수가없네요 하모니 이후로 이렇게 울어보긴 처음입니다 배우들의 연기 또한 정말 평점을 매긴다는 것이 죄송할정도로저에겐 엄청난 감동이였어요 개인적으로 아내와의 헤어짐을 견디지못하고 연탄불로 동반자살을 선택하는...,10,1,1,2016-09-05 10:55:00,0
6962,함동일(www2****),문학교과서에 잇길래 함봣는데 감동적..,10,1,1,2016-07-08 18:57:00,0
6963,절대반지(rcan****),연기자들의 호흡이 살아숨쉰다,7,1,1,2016-06-16 01:23:00,0
6964,으힛(mani****),많은것을 생각하게하는영화,10,1,1,2016-05-27 08:55:00,0
